tweet_id,tweet_text,class_label,predicted_label,confidence,entropy
1107313776456593408,#cycloneidai Response. Let’s all play our part and contribute in cash or kind to the affected people of #Chimanimani and #chipinge. This is what makes us Zimbabweans. We are one people. @zpainfo @memorynguwi @pfungwad @trymo2 @econetzimbabwe @kembochakata @@RichardChenjera,other_relevant_information,rescue_volunteering_or_donation_effort,0.9,
1106840176255557632,"Mnangagwa is so insensitive, he has chosen Abu Dhabi over our people. What a waste of scarce resources, we could have used the resources to help #CycloneIdai victims. We are on our own folks. ED is not my President. #CycloneIdaiZW",other_relevant_information,sympathy_and_support,0.85,
1107501046195204096,Death toll has risen to the 64. Our hearts are with the departed souls.,injured_or_dead_people,sympathy_and_support,0.9,
1110880345744916480,Comrades from @CitManifesto movements went to assess the devastating situation in Chimanimani after #CycloneIdai. We call on citizens to keep up the inspirational spirit of solidarity! And food aid distribution must remain neutral! Together we are stronger! Tiri Tose!,infrastructure_and_utility_damage,other_relevant_information,0.8,
1111270271263129603,"In countries hit by Cyclone Idai, damage estimated at US$1 billion. SADC offers aid worth 0.05% of that: US$500,000 ($200,000 to Mozambique, $150,000 each to Malawi and Zimbabwe). Mozambiques inland sea visible from space - the red areas in photo are under water.",other_relevant_information,infrastructure_and_utility_damage,0.9,
1109037497491902465,"With One maternal death &amp; 4 birth complications already reported in Nsanje due to the floods, @UNFPA has quickly responded to order Reproductive Health kits for safe delivery &amp; prevent more maternal deaths &amp; complications among pregnant women #MalawiFloods #CycloneIdai",rescue_volunteering_or_donation_effort,injured_or_dead_people,0.9,
1107908777276256256,"Fellow Africans. Malawi, Mozambique, Zimbabwe have been struck by the deadly #CycloneIdai. The flooding has killed 230+ people in southern Africa: Death toll expected to rise sharply. All 3 countries are NOT coping. Any help will be appreciated",injured_or_dead_people,requests_or_urgent_needs,0.9,
1115670940438933504,"In cyclone-hit Mozambique, a quest to find and name the dead. Some of them wore the uniforms of neighboring Zimbabwe’s security forces, having been swept down mountainsides some 100 kilometers away by the raging waters. #CycloneIdai",other_relevant_information,injured_or_dead_people,0.9,
1116757687692185601,Today NBSZ was live on @classic263 radio btwn 1500 &amp; 1600hrs on The Voice program. NBSZ CEO @LeeAnnMarch Unpacked the NBSZ Response to Project #CycloneIdai affected Blood Collection Sites through a 3 Phase CSR Project.,rescue_volunteering_or_donation_effort,other_relevant_information,0.9,
1108709656761905152,#Mozambique: residents of #Susundenga in make their way thruogh Chizizira river after bridge was broken by #cycloneIdai floods 1/5,other_relevant_information,infrastructure_and_utility_damage,0.9,
1115701789892972546,"Food supplies, blankets, plates and many other non food items on the way to #Kopa township in Chimanimani for distribution to children and their families affected by #CycloneIdai in #Zimbabwe",rescue_volunteering_or_donation_effort,requests_or_urgent_needs,0.9,
1109316375644909569,Lessons should be learnt by all and especially our disaster management systems. A people that dont learn are as good as dead. The government of the the day should be responsive and proper warning should have been done. #CycloneIdai you have pained us,other_relevant_information,caution_and_advice,0.85,
1116618553946296320,Civic society leaders under the banner of Civic Society and Churches Joint Forum are presenting their report after conducting a #FactFindingMission in Chimanimani to verify the allegations of unfair distribution of #CycloneIdai aid. Watch #PressConferenceFacebookLive on our page.,not_humanitarian,other_relevant_information,0.9,
1117455504853348353,Care mothers from @FAOMozambique program funded by @europeaid share nutritive recipes in a cooking demonstration with local activists in #CycloneIdai affected areas. This dishes can be made with local and low-cost products for the most vulnerable people in accommodation centers.,rescue_volunteering_or_donation_effort,other_relevant_information,0.9,
1108932443363405824,"Having watched The Boy Who Harnessed the Wind a few times now, Ive seen all too clearly some of the long term impacts of devastating floods in this region. If you can, please support this appeal for our sisters and brothers in Mozambique, Malawi and Zimbabwe.",requests_or_urgent_needs,rescue_volunteering_or_donation_effort,0.9,
1113471337270530048,"Mozambique: Cyclone Idai &amp; Floods Flash Update No. 15, 01 April 2019  via @reliefweb",caution_and_advice,other_relevant_information,0.9,
1107141703377526789,Lets save lives first Lets help our brothers and sisters affectes by #CycloneIdai Zimbabwe first LETS BLAME GOVERNMENT LATER.,sympathy_and_support,rescue_volunteering_or_donation_effort,0.9,
1108018922274590720,"$50 MILLION TOWARDS CYCLONE IDAI EFFECTS: Govt has approved $50 million towards #cycloneIdai rescue efforts &amp; infrastructure repairs. Over 80 people lost their lives to the cyclone with scores still unaccounted for. Schools, properties, bridges &amp; roads were heavily damaged.",rescue_volunteering_or_donation_effort,infrastructure_and_utility_damage,0.9,
1111248545233940480,Zhrc witnessed a hive of activity at Machonjwe aid distribution point for #CycloneIdai victims. The Commissions observations will be published in the report of the monitoring visit.@parliamentzim @InfoMinZW @UNDPZimbabwe @euinzim @NewsDayZimbabwe @DailyNewsZim @HeraldZimbabwe,rescue_volunteering_or_donation_effort,other_relevant_information,0.9,
1115698455152877569,"We are providing an additional €12 million in humanitarian support in #Mozambique, #Zimbabwe and #Malawi to assist people in need following #CycloneIdai and the subsequent floods #solidarity",rescue_volunteering_or_donation_effort,sympathy_and_support,0.9,
1110813925568856065,"Tents supplied by the UK being erected near Beira, Mozambique today by @IOM_Mozambique - for families who have lost their homes in #CycloneIdai. #UKaid has already delivered over 7,500 shelter kits and tents to Beira and surrounding areas, with more on the way.",other_relevant_information,displaced_people_and_evacuations,0.95,
1108010538632658944,"Our heartsὉ9go out to all those who have been affected by #CycloneIdai including loss of life, destruction of property &amp; displacement of people due to flooding and landslides. @WFP is supporting ongoing assessment efforts with @UNZimbabwe and stands with the people of #Zimbabwe.",displaced_people_and_evacuations,sympathy_and_support,0.85,
1107871058286260224,@UN When are you coming to Zimbabwe and Mozambique to help cyclone Idai victims?,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,0.9,
1107516448300244992,Chimanimani hotel is out of food and water and housing over 400 adults excluding children. Please help if you can through donations via @afrimomzim1 @econetzimbabwe or directly Ecocash to Mandla Mataure on 0775541329. #CycloneIdai #CycloneIdaiUPDATE,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,0.95,
1108942033425580032,"A child is transported on a fridge during floods after Cyclone Idai in Buzi, Mozambique. More images of the devastation:  ὏7 @SibekoS",displaced_people_and_evacuations,infrastructure_and_utility_damage,0.9,
1109767619257794560,#UPDATE This @Ruptly video shows the #Chimanimani #CycloneIdai victims who were buried in pairs per grave. It also shows the magnitude of the damage caused and how the victims are now battling to forge ahead in the aftermath of #CycloneIdai. Heart-breaking scenes! @InfoMinZW,infrastructure_and_utility_damage,injured_or_dead_people,0.9,
1110572463954505730,"Faces and stories from #CycloneIdai survivors: Aruminda Luis doesnt want to let go of her baby brother, Antonio, at a camp set up for displaced people in Dondo, Mozambique. #Unite4Mozambique",other_relevant_information,displaced_people_and_evacuations,0.9,
1106923036182278144,"#IndianNavy diverts ships operating off Mauritius, to Mozambique for disaster recovery efforts in wake of cyclone IDAI ὄD἞E἟3ὄD",other_relevant_information,rescue_volunteering_or_donation_effort,0.9,
1116784888584257537,Preparing our second batch of food and non-food items for dispatch to our field office in Chimanimani to reach the most affected children and families #Zimbabwe #CycloneIdai @ESASavechildren @ReddBarna @SavetheChildren @savechildrenuk @SaveChildrenCan,sympathy_and_support,rescue_volunteering_or_donation_effort,0.95,
1110225964653600769,"As much as 90% of #Beira, the fourth largest city in #Mozambique was destroyed by #CycloneIdai. The president of Mozambique has called this a real humanitarian disaster of large proportions. People need help now, please donate at .",rescue_volunteering_or_donation_effort,requests_or_urgent_needs,0.9,
1108694518038188033,(News) MOZAMBIQUE-UK Pledges £6m Of Aid To East Africa Cyclone Victims  via @RMIFCenter,rescue_volunteering_or_donation_effort,other_relevant_information,0.9,
1115940795499130880,"What time is it? For @WFP team responding to the #CycloneIdai emergency in central #Mozambique, its all day food oclock! Emergency Coordinator in Beira @cesarvicentear1 leads the team to reach 800,000 people with food assistance by today. Its delivery time! #SavingLives",other_relevant_information,requests_or_urgent_needs,0.9,
1110139190904262656,ZANU PF Cadres on their way to the Koppa area in Chimanimani to assist the victims of cyclone Idai.The area has been impassible by roads.The koppa area was the most affected.#Cycloneidai,other_relevant_information,rescue_volunteering_or_donation_effort,0.9,
1107307746532253697,"Cyclone #idai in Mozambique has made the road to Beira from the capital Maputo impassable, blocking rescue efforts.",rescue_volunteering_or_donation_effort,infrastructure_and_utility_damage,0.9,
1107736607929569280,Today @WFP started distributing food to people affected by #CycloneIdai in Beira #Mozambique. Here we are at a school which is now a shelter for 70 families whose homes have been destroyed. #Savinglives,rescue_volunteering_or_donation_effort,displaced_people_and_evacuations,0.95,
1107203538726383616,"I remember under R. G. Mugabe during a typhoon in an Asian country, Zimbabwe donated water. I hope to see such efforts towards #CycloneIdaiZW #CycloneIdai victims.",rescue_volunteering_or_donation_effort,sympathy_and_support,0.8,
1110410698058813440,"#CycloneIdai People wait on the banks of the Buzi river as the boats go by, waiting for their turn to receive aid. CE",other_relevant_information,requests_or_urgent_needs,0.9,
1109864310963085314,NEWS - A UK team of health and emergency response workers is flying to the region hit by #CycloneIdai today to help assess health needs following the disaster:  @UKISAR @HI_UK @UKMed_NGO @UKinMozambique,rescue_volunteering_or_donation_effort,other_relevant_information,0.9,
1110161634935357440,China has deployed a foreign aid team to Mozambique in the wake of a deadly cyclone that has triggered flooding and landslides in the southeast African country. #CycloneIdai,rescue_volunteering_or_donation_effort,other_relevant_information,0.9,
1107701215654264833,Varakashis are blaming sanctions for the regimes failure to respond quickly &amp; effectively to the #CycloneIdai disaster.but these imbeciles cant explain how these sanctions couldnt cripple the regimes capacity to wage a brutal war on its own citizens in January! #EDiots,not_humanitarian,other_relevant_information,0.8,
1107385266984140800,"OH GOD HELP YOUR CHILDREN. ZIMBABWE ἟F἟C,MALAWI ἟2἟CAND MOZAMBIQUE ἟2἟F. #CYCLONEIDAI HAVE DISTROYED. WE NEED YOU NOW PEOPLE ARE DYING SAVE US NOW. WHY WHY WHY.",sympathy_and_support,requests_or_urgent_needs,0.9,
1109023824434130944,"#CycloneIdai 150 houses in Chimanimani and 234 houses in Chipinge were destroyed. Close to 200 people lost their lives and more than 300 are reported missing whilst 136 people are marooned. In Chimanimani, there are 308 displaced people and 600 in Chipinge",infrastructure_and_utility_damage,injured_or_dead_people,0.9,
1108625434458157057,"Am encouraged by the support given to the #CycloneIdai victims, nothing can override the people power. Donations are temporary, an urgent permanent solution from govt is needed. From what I have seen so far, the people are on their own.",rescue_volunteering_or_donation_effort,requests_or_urgent_needs,0.85,
1111001489915498501,"Help pregnant Women &amp; Girls struck by #CycloneIDAI Mothers &amp; newborns in #Malawi, #Mozambique &amp; #Zimbabwe need life-saving supplies &amp; care.Visit our website on the link  &amp; donate.$50 provides 10 clean delivery kits containing simple items that save lives",rescue_volunteering_or_donation_effort,requests_or_urgent_needs,0.95,
1112660577455869952,We appreciate what @HigherLifeFDN @econetzimbabwe is doing #humanitarian aid,rescue_volunteering_or_donation_effort,sympathy_and_support,0.8,
1110464477177221120,"We are airborne again this morning with our #CycloneIdai relief helicopter and @WFP_Zimbabwe for an assessment by air &amp; ground to see where the helicopter can land in new locations to drop relief items. Access to some cut-off areas remains huge challenge, esp. after fresh rains.",rescue_volunteering_or_donation_effort,other_relevant_information,0.9,
1111936780113244160,Homes were destroyed by #CycloneIdai. Our first cargo for today are tents which will provide shelter for the affected people. Our Regional Director and Country Director will be assessing the affected areas to help us come up with a long term recovery plan.,infrastructure_and_utility_damage,displaced_people_and_evacuations,0.9,
1109171294048788481,"#TeamEconet on the ground ensuring relief supplies reach those affected by #CycloneIdai Distribution of food, blankets &amp; medicine is underway!",requests_or_urgent_needs,rescue_volunteering_or_donation_effort,0.95,
1110289185166909440,You need to listen to this to really understand how bad things are. #africa #nonprofit #cycloneidai @malaria #cholera #aid #aids #health #fund #donate #careforlife #Mozambique #mozmbiqueflood2019 #give #donate #Emergency #beira,rescue_volunteering_or_donation_effort,other_relevant_information,0.8,
1108626878225661954,@nelsonchamisa is lost when he blames Gvt over #CycloneIdai deaths as reported in the @DailyNewsZim of today. This was Mother Nature full stop.,injured_or_dead_people,sympathy_and_support,0.8,
1116002603714920449,"UPDATE: @AnnabelGerry was in Chimanimani where she met #Cycloneidai survivors as they collected soap, jerrycans and other non-food items provided by #UKaid. They shared their story of loss and their outlook for the future @UNICEFZIMBABWE",rescue_volunteering_or_donation_effort,other_relevant_information,0.9,
1113148182530330626,Hundreds of thousands are in urgent need of humanitarian aid in Mozambique ἟2἟F You can donate here:  #Cycloneidai,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,0.9,
1110083318861701120,Crossed Rusitu river in Mozambique with #halagear SUP. now hiking 6km to asses LZ for #chopper for food aid drop by WFP . Crocs and hippos were a worry but we didnt have an issue. #cycloneidai #CycloneIdaiUPDATE,rescue_volunteering_or_donation_effort,other_relevant_information,0.9,
1106909090784133120,RT @kwirirayi: Was there a call for people to leave dangerous areas before #CycloneIdai before it happened?,displaced_people_and_evacuations,caution_and_advice,0.9,
1111979712203681792,"No respite for the @UNICEF Supply &amp; Logistics staff on the ground in #Mozambique where about 1.8 million people, one million being #children have been affected by #CycloneIdai. A race against time to help &amp; protect them from water-born diseases and malnutrition. #ForEveryChild",rescue_volunteering_or_donation_effort,requests_or_urgent_needs,0.85,
1108719412977328131,A tale of two countries. So far . USA - 100K ( plus Zidera) UK -23million albeit to be used for all #CycloneIdai affected areas.,rescue_volunteering_or_donation_effort,other_relevant_information,0.8,
1106943088004608000,So @SundayMailZim front page would feature what #CycloneIdai destruction or @edmnangagwa Abu Dhabi trip,other_relevant_information,infrastructure_and_utility_damage,0.8,
1111853718927036416,"Please support #CycloneIdai victims and survivors, help @adppmozambique , @dappmalawi and @dapp_zimbabwe to rebuild lives for the people in needy. Support the affected in #MozambiqueFloods2019 by donating using the crowdfunding link below!",requests_or_urgent_needs,rescue_volunteering_or_donation_effort,0.95,
1113343642125701120,"In disasters, older people are some of the most vulnerable in society. This couple in #Malawi have been staying at a camp for the past 2 weeks with their 5 grandchildren who are orphans. Help families in need:  #CycloneIdai ὏8 : Joseph Scott/@careintuk",rescue_volunteering_or_donation_effort,requests_or_urgent_needs,0.9,
1106856684364939264,ST. Charles Lwanga. A rockfall from the Mt n hit e dinning hall ch then collapsed onto a dormitory wth sleeping boarders. Rescue efforts on right nw. 3 stdnts trapped. There are high fears of loss of life. Lets pray. Lets also help in any way we can. #CycloneIdai,rescue_volunteering_or_donation_effort,injured_or_dead_people,0.85,
1107498801093320709,"Dear #Zimbabwe Now is not the time to score cheap political mileage!!! Now is not the time to seek political capital!!! NOW IS THE TIME TO RESCUE AND HELP THE VICTIMS, SHELTER THE HOMELESS, CONSOLE THE BEREAVED,HEAL THE INJURED, BURY THE DECEASED AND REBUILT!!! #CycloneIdai",rescue_volunteering_or_donation_effort,sympathy_and_support,0.9,
1113348045566038017,"Without a doubt, #cycloneidai has left many food insecure in #Mozambique. Effective partnerships between #UKaid, @helpagemoz and @wfp_mozambique will ensure that vulnerable people have nutritional support.",other_relevant_information,requests_or_urgent_needs,0.85,
1111583804462911490,"In pics: Medical members of a Chinese rescue team provided health examinations at a temporary shelter for victims of #CycloneIdai in Beira, Mozambique, March 27, 2019.",rescue_volunteering_or_donation_effort,displaced_people_and_evacuations,0.9,
