tweet_id,tweet_text,class_label,predicted_label,confidence,entropy
1062613063008841728,Camp Fire Incident Update 11.13.18 PM #campfire @ButteSheriff @CountyofButte @townofparadise @chicofd @chicopolice @CHP_Valley @CHP_Oroville @CHP_Chico,caution_and_advice,other_relevant_information,0.9,
1063171416806191104,"The Rothschilds PG&amp;E, who have bragged about their technology to control weather, are responsible for the fires in California. according to several reports. Not just the current fire they are claiming from",other_relevant_information,not_humanitarian,0.9,
1064783821655031808,"One of Californias deadliest fires affected many homes for people &amp; let us not forget the animals too  has pictures of some of the 1,635 rescued &amp;sheltered animals looking for their lost families. Share if you know someone looking for a pet @CitrusCollege",rescue_volunteering_or_donation_effort,missing_or_found_people,0.85,
1064348112838365184,#California’s #Wildfire Epidemic Is Blamed on Bad Building Decisions - Bloomberg #CaliforniaWildfires,not_humanitarian,other_relevant_information,0.9,
1064284581786992642,Sad Story: ‘Some of these people are not going to be identified.’ Naming Camp Fire victims an uncertain task - The Sacramento Bee,missing_or_found_people,injured_or_dead_people,0.9,
1061459900000362496,"When #disaster strikes  serves. Before, During and after a disaster we have your family covered. Death toll rises to 25 as 200,000 flee the most destructive fires in California’s history",injured_or_dead_people,displaced_people_and_evacuations,0.9,
1064216649698553858,"Tune into @OANN today at 1:00pm, 4:00pm, 6:00pm, and 8:00pm Eastern Time where I’ll be bringing you the day’s top headlines. #OANN -Updates of California fires. -Latest on the pending Brexit deal. -Live hit with @NeilWMcCabe.",not_humanitarian,other_relevant_information,0.9,
1066714884166041602,"@realDonaldTrump Meanwhile, multiple fatalities and thousands homeless from Hurricane Michael and the California fires, mass shootings (including a law enforcement officer), another service member killed in Afghanistan, but you keep thanking yourself from your tacky gold plated mansion #Sociopath",not_humanitarian,injured_or_dead_people,0.9,
1065317580410404864,Jordan Rodgers Calls His Brother Aaron Rodgers A Phony On Twitter For Not Calling To Check In On Their Mother During California Wildfires,other_relevant_information,not_humanitarian,0.9,
1061188635872026625,10 of my friends and families lost their homes because of this fire in paradise. And you used these fires for your agenda. You are trash.,infrastructure_and_utility_damage,displaced_people_and_evacuations,0.9,
1061150020391591936,RT @Femail: Will Smith shares his fears for his $42M Calabasas house as the California fires rage nearby,other_relevant_information,not_humanitarian,0.9,
1065284346527997952,RT @ABC7: California has spent more than $600 million fighting wildfires since June,rescue_volunteering_or_donation_effort,infrastructure_and_utility_damage,0.85,
1064662111932960768,We have to induce people to stop building — and rebuilding — in areas that are destined to burn again and again.”,not_humanitarian,caution_and_advice,0.9,
1061393168191635456,RT @maggielawson: How To Help California Fire Victims - Wildfire Relief ❤️,sympathy_and_support,rescue_volunteering_or_donation_effort,0.9,
1061329096783745024,Families are losing their homes and people are dead but thanks for your support.,injured_or_dead_people,sympathy_and_support,0.9,
1064295514752016384,The stark message from #California’s raging fires. Global warming is feeding the rising intensity of natural disasters and the breathtaking scale &amp; spread of the so-called #CampFire is a harbinger of worse to come,not_humanitarian,other_relevant_information,0.9,
1064631129490128896,Welcome home @slcfire crews. #UtahsCapitalCityFire sent 9 firefighters to assist with the wildfires in California. Were glad they made it safely home in time to spent Thanksgiving with their families,rescue_volunteering_or_donation_effort,sympathy_and_support,0.9,
1065710216141000707,A special thank you to the real-life superheroes working tirelessly to preserve life and property in the battle to defeat the California wildfires. Looking to donate? @RedCross and @Habitat_org are on the ground supporting the victims. #CampFire #WoosleyFire #CaliforniaWildfires,sympathy_and_support,rescue_volunteering_or_donation_effort,0.95,
1061193696199114752,Link to ACTIVE Fire Zones GOD Bless California἟A἟8❤,sympathy_and_support,other_relevant_information,0.85,
1061551670314893312,"Thousands Flee California Wildfires; 9 Dead; 6,700+ Structures, Including Caitlyn Jenner’s Home, Destroyed – VIDEO",injured_or_dead_people,displaced_people_and_evacuations,0.9,
1061355713933434880,That’s it? That’s the best you can do after people have died and lost their homes?,not_humanitarian,sympathy_and_support,0.9,
1066481656754855936,"Jeff Tittel, state director of the New Jersey chapter of the Sierra Club, says in our state we have been developing too close to wooded areas.",other_relevant_information,not_humanitarian,0.9,
1067150639170490375,"Sean talks with DJ Landrum with LANDCO Forestry about clearing brush to limit the chances of wildfires beginning, and what could be done in California to minimize the wildfire damage they have each year.",other_relevant_information,caution_and_advice,0.9,
1065275339272871937,How Wildfires Are Making Some California Homes Uninsurable #FreeInsuranceMarket,other_relevant_information,not_humanitarian,0.9,
1064397742556950528,"The #CampFire is the most destructive and deadliest #wildfire in #California history. Overnight, more than 840 people sought refuge from the wildfires in 10 Red Cross and community evacuation centers across the state. Here’s how you can make a difference⛑️",rescue_volunteering_or_donation_effort,displaced_people_and_evacuations,0.9,
1066824681552936960,"Hey California, how about building fire breaks? Trump is no chump when he suggests digging 3 feet wide by 2 feet high humps to retard the spread from burning down your spread (house). #CaliforniaFires California is not right in the head!",not_humanitarian,caution_and_advice,0.85,
1067023168978722816,"But Im fed up with Liberals spending my taxes on other Countrys Citizens! What about the 10s of 1000s without homes because of California Fires? Trump, Democrats at odds on migrants as violent clashes break out on U․S.-Mexico border  via @washtimes",not_humanitarian,displaced_people_and_evacuations,0.85,
1061484260958318592,Radiation danger in California’s wildfire is downplayed by the media,other_relevant_information,not_humanitarian,0.9,
1065402032574615555,Please Retweet this yo help Those hurt by the California wildfires!,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,0.9,
1061314002435825664,"I have friends who have lost their homes in these fires, so thanks for your compassionate words, you fucking shit soaked cunt!",not_humanitarian,sympathy_and_support,0.9,
1066865967874142208,#SDconspiracytheories did the government cause the California fires?,other_relevant_information,not_humanitarian,0.95,
1065433108827131904,"In Paradise, California, 830 law enforcement officers and other workers will spend their Thanksgiving tomorrow searching for the remains of people killed in a catastrophic wildfire — sheriff. #CampFire",rescue_volunteering_or_donation_effort,injured_or_dead_people,0.95,
1061450616566730752,This is tragic. The death toll is going to keep rising and may be the most deadly fire in California’s history. My condolences to all families affected by this.,injured_or_dead_people,sympathy_and_support,0.95,
1061167035109924864,@ASavageNation Time to wake up America! These are not natural fires - - some say these are chemical fires - chiemtrails kill the trees - dead wood burning like an inferno - look up in the skies - chemtrails quietly killing the soil - California is burning!,injured_or_dead_people,not_humanitarian,0.9,
1064146025307430912,"ᾒ1Trump blames poor forest management on the California fires says if forest areas had been raked out, you wouldnt have the fires.",other_relevant_information,not_humanitarian,0.9,
1063935038868344833,"@markrenaud @tonyposnanski @tweetMalena @GOP Asshats, the environmentalists don’t allow for controlled burns or for collection of dead trees and brush in California. That serves as fuel for fires. The stop it under the Endangered Species Act. Thus, it is poor management of the forests.",other_relevant_information,not_humanitarian,0.9,
1065447627574009856,"Heavy rain is forecast in California beginning today, including in areas recently devastated by wildfires, making the risk of mudslides and flash flooding high. Make sure to heed all evacuation orders by local officials, and please stay safe.",displaced_people_and_evacuations,caution_and_advice,0.95,
1062880882263027714,@mitchellvii Someone started the fires to keep attention off the voter fraud in california.,other_relevant_information,not_humanitarian,0.95,
1064152806242816000,Donald Trump investigates fire damage in California with Gavin Newsom,not_humanitarian,infrastructure_and_utility_damage,0.9,
1064488493685121024,How a bus driver rescued schoolkids from California wildfire - CNN ⭐️⭐️⭐️⭐️⭐️ᾑ7ᾑ7ᾑ7ᾑ7ᾑ7A bus driver from Heaven she say. He Saved the Children! God Bless him ὇C὇C⭐️⭐️⭐️⭐️ᾑ7ᾑ7ᾑ7❤️,rescue_volunteering_or_donation_effort,sympathy_and_support,0.9,
1066020641357340672,Heavy rains in northern California are helping firefighters contain what has now become the deadliest wildfire in the state’s history.,other_relevant_information,infrastructure_and_utility_damage,0.85,
1061180075914203136,"There is no reason for these massive, deadly and costly forest fires in California except that forest management is so poor. Billions of dollars are given each year, with so many lives lost, all because of gross mismanagement of the forests. Remedy now, or no more Fed payments!",not_humanitarian,other_relevant_information,0.9,
1064692114481655815,.@PattersonNBC on @NBCNightlyNews - Search crews comb through ruins for victims of Northern California wildfire,rescue_volunteering_or_donation_effort,injured_or_dead_people,0.9,
1064528805828583424,RT @EdwardTHardy: About 200 prisoners in California’s Conservation Camp program are being paid $1.45 a day to fight the state’s wildfires,rescue_volunteering_or_donation_effort,other_relevant_information,0.9,
1064835211064762368,"So? @realDonaldTrump fails at basic civics multiple times a day. He couldn’t even remember the name of Paradise,California which was decimated by the wildfires.",not_humanitarian,infrastructure_and_utility_damage,0.9,
1064108317801357312,"@HFEvans Hey, Heather! So far weve donated $500,000 in cash and supplies for California wildfire relief. Now, the needs of those who cant return to their homes will be accommodated in a better way by the shelters and community organizations dedicated to providing that level of care.",rescue_volunteering_or_donation_effort,displaced_people_and_evacuations,0.85,
1061317137401294852,"If you have the means to donate to the Camp Fire, take the few minutes to The entire towns of Paradise and Magalia have been destroyed The death toll is currently 9, but that will rise. There’s only one way out of town &amp; there was gridlock. People burnt in their cars.",rescue_volunteering_or_donation_effort,requests_or_urgent_needs,0.9,
1064111447939080193,"With hundreds of people still missing and hundreds of thousands displaced across California because of the recent fires, many may be looking to donate time, money or space. Here are some options.",rescue_volunteering_or_donation_effort,requests_or_urgent_needs,0.9,
1062844232631648256,CALIFORNIA - Mug shots of looters found in areas of fires.  #QAnon #WalkAwayMovement #PresidentTrump #DrainTheSwamp #AmericaFirst,other_relevant_information,not_humanitarian,0.9,
1065611550252298240,With deep Compassion for all Refugees of 2017~2018 California Fires! Ask Questions! We all deserve Answers!~ Burned Out Northern California Fire Victim Questions Directed Energy Wea  via @YouTube,other_relevant_information,sympathy_and_support,0.9,
1064216398119882752,"PG&amp;E serves 16 million customers. The true cost of wildfires attributed to utility infrastructure ignitions in 2017 is projected to exceed $500 billion. There are 58 counties in California, 11 of which are served only partially if at all by PG&amp;E.",other_relevant_information,infrastructure_and_utility_damage,0.95,
1064069443750309888,RT @washingtonpost: Opinion: The California fires remind us of our common humanity,other_relevant_information,sympathy_and_support,0.85,
1061220040526127104,California needs help Ὁ4 Here is a list of fire evacuation centers and animal shelters (for both large and small animals). And this site links to several places you can donate to help those affected by the #wildfires:  #CaliforniaFires #Malibu #WoolseyFire,rescue_volunteering_or_donation_effort,displaced_people_and_evacuations,0.85,
1064663031303438336,"Like hell on earth is how one man described the deadly #CampFire raging in California. Fire crews are hoping rain expected in the next few days will bring relief, but fear it may turn the ash to mud and trigger landslides. @WmBrangham reports.",rescue_volunteering_or_donation_effort,infrastructure_and_utility_damage,0.85,
1061297114393796608,@terit007 @Ray_Rayisok @RealJamesWoods @Alyssa_Milano Really? Heres your presidents only tweet on the deaths and devastation. What a caring guy.,injured_or_dead_people,sympathy_and_support,0.85,
1062109347252121602,@GennaBain If you want to do me a huge favor could spread this link around for people to donate to for the Camp Fire that has almost completely destroyed Paradise and Magalia (including my cousin and second cousins homes) along with around 27k other people that are now homeless.,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,0.95,
1061270738555072512,"Deaths, destroyed neighborhoods and hundreds of thousands of evacuations: The latest updates on Californias Camp Fire, the states most destructive wildfire on record",displaced_people_and_evacuations,infrastructure_and_utility_damage,0.9,
1061365173326274560,"RIGHT SO I’VE SEEN THOUSANDS OF COMMENTS ON THE CA FIRES WELL WISHES, PRAYERS FOR SAFETY AND CONTAINMENT. BUT TELLING CA THEY ARE RESPONSIBLE FOR THE FIRES AND THREATENING TO CUT OFF FED DISASTER FUNDS? YOU OWN THAT SHIT MOTHER FUCKER RIGHT BY YOURSELF! OH AND FUCK OFF!",not_humanitarian,sympathy_and_support,0.8,
1063481817251012608,"Trump was right in criticizing California for not clearing out dead trees &amp; brush &amp; thinning out forests because,environmentalists prevented it from happening by suing the state &amp; because of that the fires are more destructive than they should be !",not_humanitarian,infrastructure_and_utility_damage,0.8,
1066969890983198720,"The California Fires – Citizens Report Bizarre Anomalies, and Damage Path Maps Matching Agenda 21 Immanent Domain",other_relevant_information,infrastructure_and_utility_damage,0.85,
1061321434725703681,RT @M_K_Audio: FUCK YOUὙ5ἿDὙ5ἿD friends of mine have lost their homes and had to run for their lives out of a hell hole of a situation.,infrastructure_and_utility_damage,displaced_people_and_evacuations,0.9,
1064315093524074502,"If you suggest that raking the forest floors could have prevented the California fires, you’re dumb. #smh",other_relevant_information,not_humanitarian,0.95,
1061299042221584385,"This is what he tweets! He doesn’t have a presidential or empathetic bone in his vile body! These aren’t ‘forest’ fires so he lies or doesn’t bother to check! People died, animals died, homes have been destroyed but Trump just wants to kick Cali when it’s down! #Woolseyfires",not_humanitarian,infrastructure_and_utility_damage,0.9,
1061703834987307011,RT @Reuters: New normal ferocious winds whip up deadly California fires,other_relevant_information,infrastructure_and_utility_damage,0.85,
1061296534292258822,"In the last 24 hours12 negative, threatening tweets about the election, one tweet about the fires in California which blames the fires on forest service and threatens to remove funding. No mention of human casualties. #unbelievable #nowords #disgusting",other_relevant_information,not_humanitarian,0.9,
1064420480956821504,@Arthur59611540 I am living with the devastation of the Camp Fire. Gov Brown and Newsom know how petty Trump is. If they had challenged him at that moment his childishness may have caused him to withhold help for the 1000s of victims of this fire. #ButteStrong #SheriffHonea,not_humanitarian,sympathy_and_support,0.85,
1068948996260012034,"Democratic California waited almost a week for a federal disaster declaration after the Camp fire, one of the deadliest natural disasters in American history. Republican Alaska just had an earthquake. No one was killed. Trumps federal disaster declaration was immediate.",not_humanitarian,other_relevant_information,0.9,
1061321216609447938,"RT @safehavenhorse: IF ANYONE NEEDS HELP WITH TRANSPORTING THEIR ANIMALS IN THE CAMP FIRE AREA (PARADISE, CA).. THESE PEOPLE CAN HELP! http",rescue_volunteering_or_donation_effort,requests_or_urgent_needs,0.9,
1064099525407719424,@realDonaldTrump Pic from somewhere else not from Mexico. They are not carrying flags in the caravan. They won’t be here for a few weeks so please send the military to California to help put out the fires. They are not needed at the border right now. They are needed in California !,not_humanitarian,caution_and_advice,0.85,
1061322544983216129,"@southwestair in the event that the california fires continue to spread and become a greater threat, will flights to the southern california area be cancelled and refunded?",other_relevant_information,caution_and_advice,0.85,
1061321308095594501,"I am not a psychologist but this tweet is textbook sociopathy. At least 9 people are dead because of a wildfire and Trump’s response isn’t to offer condolences or direct a federal relief effort, but to angrily threaten to cut aid. And all because California is a blue state.",not_humanitarian,injured_or_dead_people,0.9,
1064557704503427072,"@BeautyBind @davidfrum While 6,000 troops are likely spending the holidays on the border for no good reason other than it being a political stunt, today is a good day to ask why Trump hasn’t sent massive medical and housing aid to California fire victims.",not_humanitarian,requests_or_urgent_needs,0.9,
1064942241934974976,"Rain could hamper search for victims of California wildfire (from @AP) sludge,Landslides, be careful",other_relevant_information,caution_and_advice,0.9,
1066069877302026240,RT @dailykos: Legislators dust off ‘too big to fail’ defense for California energy company after wildfires,other_relevant_information,infrastructure_and_utility_damage,0.85,
1063084213384212480,Public health emergency declared in California over wildfires.  (via @Heather_Navarro @NBCLA),caution_and_advice,other_relevant_information,0.9,
1065223723115077632,Farm workers in California continue working while fires blaze. Photo by Irvin Camacho. #CaliforniaWildfires #farmworkers,other_relevant_information,not_humanitarian,0.9,
1061784087831199744,Union officials say at least 39 firefighters lost their homes as they tried to protect thousands of others from two deadly California wildfires. #WoolseyFire #CampFire,infrastructure_and_utility_damage,injured_or_dead_people,0.9,
1065293089487577089,"A snapshot of California’s world-class #MutualAid system at work on #Campfire and #Woolseyfire (as of 11/13). Local government fire agencies supply vast amounts of engines and personnel on major #wildfires, as well as staffing for @Cal_OES engines. #Oneteamonefight",rescue_volunteering_or_donation_effort,other_relevant_information,0.9,
1063528154793422850,RT @prosperity4all3: 44 more California people get killed in wildfire with Hundreds of people still missing,missing_or_found_people,injured_or_dead_people,0.9,
1065002077087301632,"@FiveMarys is setting up a Giving Stand on Thanksgiving Thursday in Chico, CA for families displaced by the Camp Fire. Today our team delivered cases of Bananas Bartlett pears, Persimmons, Kiwis and Gala apples. ⁣ ⁣ For more details, check out our Instagram story.",displaced_people_and_evacuations,rescue_volunteering_or_donation_effort,0.9,
1061498064777682945,‘Global SuperTanker’ deployed to fight California fires via FOX NEWS,rescue_volunteering_or_donation_effort,other_relevant_information,0.9,
1064184395836223488,Agree or not This is worth Consideration Misguided Environmentalism Is To Blame For Californias Wildfires,other_relevant_information,not_humanitarian,0.9,
